,Date,P3_sap_draw,P3_actual_draw,P3_pack,P3_eff,P3_seed,Total Cullet %,Melting cost-Rs/ton/Draw,Barrier Boosting (kWh),Capacitive Boosting (kWh),Boosting (kWh),Barrier Boosting Per ton (kWh/ton),Capacitive Boosting Per ton (kWh/ton),FO-Furnace Consumption (MT),FO-Furnace Consumption (kg per MT),LPG -WE/FHs Consumption(kg),Melting Energy -Kcal//Draw of glass,Bottom Front (oC),Throat Riser (oC),LPG WE & FH (Kg /Ton/ draw),Boosting per ton (kWh/ton draw),FO density (Specific Gravity),FO consumption (Liters),FO L/ton,Defect Insp Machine%,Defect Light Inspection%,Defect Hot End Reject%,Total Defect%,Glass CE-kg,Glass Packing-kg,FURNACE COMBUSTION AIR FLOW,FURNACE GAS FLOW,FURNACE GLASS LEVEL,FURNACE OIL FLOW,FURNACE PRESSURE,LINE P3 ZONE 02 TEMPERATURE,LINE P3 ZONE 03 TEMPERATURE,WORKING END ZONE 1 TEMPERATURE,WORKING END ZONE 2 TEMPERATURE,WORKING END ZONE 3 TEMPERATURE,CIMANY CHANNEL TEMPERATURE,COMBUSTION AIR MELTING END TEMPERATURE,ELECTRODE HOLDER 1 TEMPERATURE,ELECTRODE HOLDER 2 TEMPERATURE,ELECTRODE HOLDER 3 TEMPERATURE,ELECTRODE HOLDER 4 TEMPERATURE,ELECTRODE HOLDER 5 TEMPERATURE,ELECTRODE HOLDER 6 TEMPERATURE,ELECTRODE HOLDER 7 TEMPERATURE,ELECTRODE HOLDER 8 TEMPERATURE,MELTING END BEHIND FRONT TEMPERATURE,MELTING END BOTTOM BEHIND RIGHT TEMPERATURE,MELTING END BOTTOM MIDDLE TEMPERATURE,MELTING END CROWN BEHIND TEMPERATURE,MELTING END CROWN INFRONT TEMPERATURE,MELTING END CROWN MIDDLE TEMPERATURE,REGENERATOR LEFT BOTTOM TEMPERATURE,REGENERATOR LEFT CROWN TEMPERATURE,REGENERATOR RIGHT BOTTOM TEMPERATURE,REGENERATOR RIGHT CROWN TEMPERATURE,THROAT ON SIDE TEMPERATURE,FOREHEART LINE P3 ZONE 1 BOTTOM TEMPERATURE,FOREHEART LINE P3 ZONE 1 MIDDLE TEMPERATURE,FOREHEART LINE P3 ZONE 1 TOP TEMPERATURE,FOREHEART LINE P3 ZONE 2 TEMPERATURE,FOREHEART LINE P3 ZONE 3 TEMPERATURE,PYROMETER WE ZONE 2 TEMPERATURE,PYROMETER WE ZONE 3 TEMPERATURE,THERMOCOUPLE WE ENTRANCE TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 01 CURRENT,CAPACITOR BOOSTING ELCTRODE 01 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 02 CURRENT,CAPACITOR BOOSTING ELCTRODE 02 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 03 CURRENT,CAPACITOR BOOSTING ELCTRODE 03 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 04 CURRENT,CAPACITOR BOOSTING ELCTRODE 04 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 05 CURRENT,CAPACITOR BOOSTING ELCTRODE 05 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 06 CURRENT,CAPACITOR BOOSTING ELCTRODE 06 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 07 CURRENT,CAPACITOR BOOSTING ELCTRODE 07 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 08 CURRENT,CAPACITOR BOOSTING ELCTRODE 08 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 09 CURRENT,CAPACITOR BOOSTING ELCTRODE 09 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 10 CURRENT,CAPACITOR BOOSTING ELCTRODE 10 TEMPERATURE,CAPACITOR BOOSTING SERVO MOTOR,CAPACITOR BOOSTING TRANSFORMER BM POWER HYST,CAPACITOR BOOSTING TRANSFORMER BM POWER SP,CAPACITOR BOOSTING TRANSFORMER BM POWER SPH,CAPACITOR BOOSTING TRANSFORMER BM POWER SPPROD,CAPACITOR BOOSTING TRANSFORMER BM PRODUCTION,CAPACITOR BOOSTING TRANSFORMER KWH help,CAPACITOR BOOSTING TRANSFORMER KWH memo,CAPACITOR BOOSTING TRANSFORMER KWH presmonth,CAPACITOR BOOSTING TRANSFORMER KWH prvmonth,CAPACITOR BOOSTING TRANSFORMER KWH today,CAPACITOR BOOSTING TRANSFORMER KWH yesterday,CAPACITOR BOOSTING TRANSFORMER L1 L2 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L2 Volt,CAPACITOR BOOSTING TRANSFORMER L1 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L1 PE Volt,CAPACITOR BOOSTING TRANSFORMER L1 Tota lCurrent,CAPACITOR BOOSTING TRANSFORMER L1 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L2 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L2 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L2 PE Volt,CAPACITOR BOOSTING TRANSFORMER L2 Total Current,CAPACITOR BOOSTING TRANSFORMER L2 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L3 PE Volt,CAPACITOR BOOSTING TRANSFORMER L3 Total Current,CAPACITOR BOOSTING TRANSFORMER L3 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER Resistor R,CAPACITOR BOOSTING TRANSFORMER Resistor S,CAPACITOR BOOSTING TRANSFORMER Resistor T,CAPACITOR BOOSTING TRANSFORMER Total Po WORKING END r,ELCTRODE PROT ACTIVE EARTH,Furnace Draw,SFC ( kcal per kg),FO ( Lts),FO (Lts/ Ton),SPV_oil,PVV_oil,QVV_oil,SPRV_oil,PVRV_oil,FLV_oil,FRV_oil,SPV_combustion,PVV_combustion,QVV_combustion,SPRV_combustion,FLV_combustion,FRV_combustion,Air to Fuel Ratio,P3_defect,Density (g/cm3),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,Date ,Name,FGCode,Draw
74,2022-02-24,33.41,29.7,24.44,82.4,58,30,10274,7408,30940,38348,24.0,100.26,28.318,91.76,5734,1003,1226,1319,18.6,124.26,0.9109999999999999,31085,101,5.6,4.17,4.09,13.86,139,105.3,13928.306530000002,-0.40681717700000003,-0.017902694,1182.5596480000002,0.36370933299999997,1201.612143,1209.967343,1275.310392,1262.501025,1236.958157,491.5824022,12553.684720000001,210.95087719999998,179.6739591,222.4935989,240.685,244.4974946,205.4471603,259.5112075,211.23461260000002,1227.272,1048.052288,32769.0,1456.187454,1562.883857,1509.147661,423.8284457,1380.980924,468.3122704,1391.4775240000001,998.9365782,1186.450301,1186.137358,1181.673208,1203.538927,1211.282362,1264.863062,1238.340199,1318.4571210000001,1298.2960859999998,299.4971474,1020.054994,267.8470226,762.5327089,264.0318284,896.5890857999999,289.34560960000005,1197.0100320000001,292.314798,1356.483217,252.98883360000002,1340.00731,314.16364169999997,1238.618229,250.3324531,1312.548486,593.6002191,847.950914,275.8517557,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.49694184799999996,16777216.0,725443.5490000001,934674.0,15780.45215,31111.550760000002,731.2449232999999,197.9391292,730.8937692000001,196.2913997,89.35617704,3459.5794530000003,4300.0,769.6566903,195.58357869999998,130.1636743,3938.003805,4300.0,114.581378,3880.174815,4300.0,53.85463421,49.82916397,52.98541775,1288.618582,7.259680338,312,991,31023,100,1220.048611,1182.976917,30.32690972,13542.758230000001,13977.192019999999,0.46805555600000004,0.495833333,13542.758230000001,13977.192019999999,70.71778472,13542.758230000001,0.46805555600000004,0.495833333,11.81527029,5.79,2.5213,69.76,1.77,0.10400000000000001,10.05,3.09,13.73,1.0,0.035,2022-02-24,250G TT JAM JAR (SHIRNK) -DS2640,F3X0060QMPQ110000X,33.0
75,2022-02-25,32.68,32.4,28.55,88.2,57,30,10201,6500,31157,37657,20.87,100.04,28.465,91.4,5767,996,1227,1317,18.5,120.91,0.914,31143,100,4.1,2.97,5.31,12.38,108,105.3,14214.700680000002,-0.406323217,-0.019322039,1192.508994,0.360991699,1201.985396,1209.976651,1270.029078,1261.719092,1235.578509,495.3944444,12813.60903,209.8458333,178.8138889,220.97148819999998,240.98816159999998,242.9839833,203.8767409,259.08223,210.6606272,1226.544251,1047.508711,32769.0,1455.421603,1566.227336,1511.212291,411.2248603,1385.4835779999999,486.41299789999994,1384.920979,996.7230768999999,1186.523876,1186.169944,1181.7020380000001,1203.944483,1211.287623,1264.080668,1236.9603339999999,1318.318534,1317.4478960000001,300.0211104,1034.293762,268.5727399,771.4091975,264.9960539,910.6055061000001,285.5165705,1217.371109,290.8935412,1377.416699,253.32197850000003,1357.484215,314.1711762,1244.037759,248.6081679,1324.937219,594.9042099999999,851.6405204,275.5212077,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.49849574399999996,16777216.0,755957.7867,934674.0,15675.798719999999,30958.9596,741.7785277,199.7270459,740.1172192,198.06994730000002,89.70428208,3494.090567,4300.0,780.3636275,197.238582,131.4242783,3978.969924,4300.0,116.1534396,3933.686154,4300.0,53.77983184,49.85502981,53.01017761,1306.278258,7.141483585,312,991,31023,100,1227.81875,1190.376972,32.74786111,13691.64152,14128.98236,0.461805556,0.502083333,13691.64152,14128.98236,71.12290278,13691.64152,0.461805556,0.502083333,11.86933441,5.79,2.521,69.76,1.77,0.10400000000000001,10.05,3.09,13.73,1.0,0.035,2022-02-25,250G TT JAM JAR (SHIRNK) -DS2640,F3X0060QMPQ110000X,33.0
76,2022-02-26,32.45,32.2,26.78,83.3,58,30,10206,6788,31575,38363,21.79,101.34,28.414,91.19,5861,996,1224,1314,18.8,123.12,0.914,31088,100,4.81,4.04,7.58,16.43,236,105.3,14289.28491,-0.40509639799999997,-0.019501035,1192.7751779999999,0.362953808,1201.985766,1209.993322,1266.868129,1258.89973,1231.7389640000001,495.98952510000004,12880.20972,209.3515406,178.4528833,220.635402,240.34631729999998,242.5931721,203.7944325,258.5634409,210.19942400000002,1225.8689359999998,1046.415763,32769.0,1456.751639,1566.391399,1513.364234,406.2271731,1386.628383,486.6828194,1380.281618,995.0544919,1185.824067,1185.671494,1181.668192,1203.935484,1211.2671289999998,1261.390967,1233.110403,1316.073701,1304.408317,298.3769356,1023.805934,264.3828962,764.9457611,265.1191971,900.5765167999999,284.9627436,1205.832855,290.20637450000004,1365.894309,252.47788369999998,1346.976781,312.920373,1237.358846,248.3716296,1315.676612,593.9545941,847.6729300000001,274.5719774,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.49940139299999997,16777216.0,786302.9154,934674.0,15318.051959999999,31130.633889999997,737.6941829,199.3861026,737.2556538,197.78205580000002,90.07122222,3467.013428,4300.0,776.9521396,197.08794819999997,130.7784564,3948.991606,4300.0,115.71631289999999,3893.785144,4300.0,54.11295387,50.07774663,53.25463758,1300.2463070000001,7.162470754,312,991,31023,100,1230.7340279999999,1194.405,32.85539583,13864.71105,14290.490769999999,0.45486111100000004,0.5097222220000001,13864.71105,14290.490769999999,71.50647917,13864.71105,0.45486111100000004,0.5097222220000001,11.96452692,5.79,2.5214,69.76,1.77,0.10400000000000001,10.05,3.09,13.73,1.0,0.035,2022-02-26,250G TT JAM JAR (SHIRNK PAL) -DS2640,F3X0060QMPQ110002X,33.0
77,2022-02-27,32.54,32.2,26.88,83.4,63,32,10233,6154,27682,33836,19.88,89.42,28.811999999999998,93.07,5971,1003,1229,1320,19.3,109.3,0.912,31592,102,4.22,3.93,7.44,15.59,187,105.3,14616.05149,-0.40652977100000004,-0.013777535,1214.6923869999998,0.364041014,1201.984025,1209.980192,1268.136496,1258.0809359999998,1236.4881369999998,494.6104079,13175.269629999999,208.1281139,178.21726619999998,220.514556,240.2179017,241.7584934,202.64307,258.3989482,210.02725209999997,1223.1493,1044.758806,32769.0,1462.695411,1572.611952,1518.891479,413.6101695,1393.107056,477.2510221,1394.432322,992.8178808,1186.138605,1185.907613,1181.665808,1203.943772,1211.229636,1260.5570710000002,1237.923581,1314.862377,1243.7849199999998,297.8070802,974.2654697,263.7763655,726.4716241,264.1133638,857.0969538999999,284.888529,1149.87844,290.9365747,1300.595108,251.26109669999997,1279.035437,312.4174026,1171.103069,246.6137654,1252.6765679999999,589.5921132,804.1085395,274.17146260000004,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.5112228560000001,16777216.0,816754.4656,934674.0,13769.41511,31530.42376,676.8423732000001,190.11396159999998,675.9507649,188.54264650000002,86.35501519,3299.183283,4300.0,711.3692561,187.6597882,123.859839,3749.283593,4300.0,110.48768490000002,3703.9082759999997,4300.0,54.260741599999996,50.10427172,53.45381932,1191.925848,7.263047983,312,991,31023,100,1254.095833,1215.811132,34.03974306,14170.815569999999,14625.85963,0.467361111,0.496527778,14170.815569999999,14625.85963,72.88770139,14170.815569999999,0.467361111,0.496527778,12.02971353,5.79,2.5206,69.76,1.77,0.10400000000000001,10.05,3.09,13.73,1.0,0.035,2022-02-27,250G TT JAM JAR (SHIRNK PAL) -DS2640,F3X0060QMPQ110002X,33.0
78,2022-02-28,32.49,32.2,27.09,84.2,55,30,10381,6523,30399,36922,21.1,98.32,28.885,93.42,5926,1015,1229,1321,19.2,119.42,0.912,31672,102,3.8,4.24,5.29,13.33,151,105.3,14635.976169999998,-0.43222483899999997,0.06513412,1185.285693,0.359235897,1201.995265,1209.9749800000002,1268.109176,1259.347631,1233.791968,490.4499295,13195.00764,209.88920860000002,179.389781,222.4039882,241.5980466,242.6087289,204.5327613,259.6438679,210.35782749999998,1225.005686,1048.8919349999999,32769.0,1456.990083,1569.629723,1511.694585,421.95497029999996,1378.36698,460.6369098999999,1387.277347,996.5393938999999,1184.7019810000002,1184.701299,1181.7236269999999,1204.010554,1211.245115,1261.7839199999999,1235.1859960000002,1316.215084,1262.205647,299.988761,992.3292333999999,270.7431623,737.1810035,267.1601429,864.4300300000001,291.3236916,1161.264383,292.4864055,1318.051115,253.32759190000002,1300.3134599999998,313.6114607,1195.636009,248.94440930000005,1273.961733,594.962858,825.8824588,276.5864193,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.489373864,16777216.0,846319.3890000001,934674.0,15315.562319999999,28113.74248,708.0158671,192.9277939,709.4753672,191.77228,88.8975037,3361.199974,4300.0,744.2287116,190.656757,125.02075420000001,3814.2806299999997,4300.0,111.5768712,3755.589168,4300.0,53.81087832,49.34920765,53.04841517,1248.108966,6.430384472,312,991,31023,100,1242.53679,1188.46541,36.43559916,14143.71598,14474.27583,0.478626489,0.488437281,14143.59805,14473.6059,72.50776923,14143.59805,0.47972028,0.487412587,12.17839895,5.79,2.5203,70.1,1.74,0.10099999999999999,10.02,2.96,13.56,1.02,0.036000000000000004,2022-02-28,250G TT JAM JAR (SHIRNK PAL) -DS2640,F3X0060QMPQ110002X,33.0
79,2022-03-01,32.37,32.2,27.09,84.2,52,30,10253,5640,29434,35074,18.5,96.53,28.238000000000003,92.61,6061,1003,1227,1318,19.9,115.03,0.9129999999999999,30929,101,3.8,4.24,5.29,0.0,151,105.3,13990.95059,-0.42655262200000005,-0.023458113,1180.803292,0.36093434700000004,1201.994794,1211.471961,1270.191939,1263.412117,1236.206341,486.66878080000004,12612.6875,208.7975852,178.95357140000002,221.43687230000003,241.7012239,241.1638869,203.2144436,259.8821775,210.9631856,1227.7584359999998,1051.613636,32769.0,1458.556589,1566.715953,1512.8466349999999,424.1784591,1377.067088,451.0919905,1381.515924,1000.546474,1185.86019,1185.632911,1181.749206,1204.001591,1212.7278529999999,1265.755872,1237.519051,1319.7167630000001,1277.2693199999999,299.8904422,1004.862107,275.6239492,745.6584602,266.75701430000004,878.2163383999999,292.38521569999995,1178.456252,292.7026279,1334.589367,253.22653459999998,1315.023608,314.5771962,1195.443617,249.11734069999997,1282.819081,595.7847889,828.4086238,276.4959591,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.493728105,16777216.0,90667.06071,870729.9045,15420.85384,30158.537630000003,687.2097073,190.9615427,686.2209416000001,189.6868031,86.93128886,3388.4715060000003,4300.0,721.4077775000001,188.510085,124.6113581,3844.975525,4300.0,110.5298835,3806.6290270000004,4300.0,53.08253932,49.2763744,52.45021372,1209.409764,6.768675351000001,312,991,31023,100,1226.432639,1186.146257,31.71997917,13787.3444,14281.10425,0.488194444,0.477777778,13787.3444,14281.10425,71.93613194,13787.3444,0.488194444,0.477777778,12.03991849,5.79,2.5203,70.1,1.74,0.10099999999999999,10.02,2.96,13.56,1.02,0.036000000000000004,,,,
80,2022-03-02,37.28,32.2,27.09,84.2,56,30,10239,6708,31039,37747,21.79,100.84,28.191,91.59,6061,1000,1227,1319,19.7,122.63,0.91,30979,101,3.8,4.24,5.29,0.0,151,105.3,14126.347230000001,-0.40765178,-0.028521716000000003,1188.610303,0.362728231,1200.427962,1212.000937,1268.279137,1268.8585480000002,1237.6902929999999,488.8480836,12734.345140000001,210.4305652,179.5853147,222.63680899999997,241.0659187,241.97893259999998,205.7661517,259.5419309,210.59816380000004,1226.4429480000001,1051.191655,32769.0,1451.97516,1569.166785,1507.255,428.1358113,1372.835842,450.95176389999995,1382.605908,998.975469,1187.5795859999998,1186.792143,1181.724607,1202.3646130000002,1213.218952,1271.141365,1239.046025,1319.450326,1326.425613,301.21902789999996,1045.411671,277.1346021,774.8510292999999,268.28971090000005,910.5135783,293.38692799999995,1222.121437,292.6149422,1385.520442,254.1497768,1371.794903,315.5247888,1253.594421,251.2692273,1337.599281,599.5632722,864.1395656,277.1581935,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.500787628,16777216.0,41593.80912,864428.0,15353.317630000001,29538.77143,736.1501607999999,196.75616499999998,737.0279813,195.4755152,90.11376755,3528.352328,4300.0,773.7022253,194.2590758,128.7165802,4011.0070530000003,4300.0,113.2316754,3952.9905840000006,4300.0,52.59925499,48.78510138,51.85559375,1297.330982,7.462089659,312,991,31023,100,1225.7993060000001,1186.4147289999999,32.80697917,13533.16689,14007.984519999998,0.48263888899999996,0.48263888899999996,13533.16689,14007.984519999998,70.67329167,13533.16689,0.48263888899999996,0.48263888899999996,11.80698804,4.94,2.5203,70.1,1.74,0.10099999999999999,10.02,2.96,13.56,1.02,0.036000000000000004,,,,
81,2022-03-03,36.63,32.2,27.09,84.2,57,30,10451,7210,30948,38158,23.25,99.79,29.069000000000003,93.73,5952,1021,1227,1318,19.2,123.04,0.915,31769,102,3.8,4.24,5.29,0.0,151,105.3,14566.5574,-0.405347856,-0.030031562,1206.100389,0.373920135,1192.079119,1200.744894,1270.106007,1266.45255,1236.0617650000002,487.3567944,13132.17373,211.59972009999998,179.78796359999998,223.0640845,241.4067797,242.19135359999999,205.5377493,259.9992862,211.004298,1227.392058,1051.22358,32769.0,1449.241806,1564.250731,1504.815114,440.7661765,1370.471281,441.429099,1383.762749,1000.733086,1182.98503,1182.822823,1179.639517,1194.175492,1201.9446970000001,1268.803771,1237.454673,1319.269082,1315.6241890000001,302.1908375,1035.98982,278.5992667,769.6454909,269.1968182,906.8794370999999,294.4794393,1222.55866,293.1756213,1381.377009,255.0377353,1367.780325,316.42908880000005,1244.707352,251.0662867,1328.14599,599.4701549,856.1469207,278.1056087,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.494302643,16777216.0,71964.57791,864428.0,15049.1,30856.33687,729.8507992000001,196.2640686,730.365819,194.87913480000003,89.74920497,3499.800758,4300.0,768.686208,193.8486674,128.7715187,3993.212417,4300.0,112.46644939999999,3935.1465479999997,4300.0,52.79354252,48.90042271,52.01639318,1286.863095,7.362842787999999,312,991,31023,100,1238.217361,1199.283292,33.37641667,14066.72133,14465.273480000002,0.494444444,0.472916667,14066.72133,14465.273480000002,72.62625694,14066.72133,0.494444444,0.472916667,12.06159844,4.94,2.5203,70.1,1.74,0.10099999999999999,10.02,2.96,13.56,1.02,0.036000000000000004,,,,
82,2022-03-04,36.02,32.2,27.09,84.2,51,30,10511,7120,31396,38516,23.03,101.57,29.11,94.18,5900,1027,1226,1316,19.1,124.61,0.914,31849,103,3.8,4.24,5.29,0.0,151,105.3,14649.2849,-0.405253354,-0.025091792999999998,1220.610076,0.357585311,1189.81204,1194.9640060000002,1269.722166,1264.759532,1232.7027289999999,491.0253879,13205.81319,212.53129449999997,179.59913480000003,222.9323636,241.0022026,241.9812594,205.7847909,259.63769229999997,211.1283048,1225.965873,1048.754717,32769.0,1442.57085,1564.663681,1499.3322369999999,434.51946979999997,1369.456976,443.694187,1375.36,999.4525235,1182.147084,1182.4433080000001,1180.333333,1191.795671,1196.033913,1267.16419,1234.079342,1317.101001,1315.977992,302.21646860000004,1035.262012,279.3069711,769.7815682999999,268.86900299999996,906.5462794,294.602777,1223.943766,292.6741469,1383.6342619999998,254.3038963,1370.3685039999998,315.8738395,1246.921933,252.1638482,1327.9477769999999,599.5579769,856.9279272,277.1779715,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.506365176,16777216.0,104057.3429,864428.0,15669.62956,30957.03857,739.2858369,198.8198485,740.5720924999999,197.4221813,90.72858523,3501.0426979999997,4300.0,779.7554256,196.4795787,131.04855590000003,4001.3963840000006,4300.0,113.8272838,3935.921601,4300.0,53.46845136,49.50880077,52.62999234,1304.787617,7.53328765,312,991,31023,100,1252.222222,1219.050563,37.74078472,14264.08774,14665.243519999998,0.488194444,0.477777778,14264.08774,14665.243519999998,73.30643056,14264.08774,0.488194444,0.477777778,12.03005352,4.94,2.5203,70.1,1.74,0.10099999999999999,10.02,2.96,13.56,1.02,0.036000000000000004,,,,
83,2022-03-05,33.85,32.2,27.09,84.2,46,30,10860,8467,32444,40911,27.27,104.5,30.1,96.95,6054,1060,1219,1309,19.5,131.77,0.915,32896,106,3.8,4.24,5.29,0.0,151,105.3,14741.23545,-0.411295103,-0.03700921,1244.175467,0.360484178,1190.0219710000001,1194.973282,1266.219251,1259.951127,1230.8674369999999,497.6856942,13288.56875,213.7471429,179.49456919999997,222.9801616,240.25408619999996,241.5584906,206.4780938,258.7020281,210.33148730000002,1222.561233,1044.7839999999999,32769.0,1445.580165,1572.1569769999999,1501.572742,436.40201849999994,1378.172443,451.6,1374.915385,996.1214470000001,1181.94087,1182.237258,1180.5145890000001,1191.9964380000001,1196.030658,1262.363181,1232.231884,1311.69774,1323.1694109999999,300.9445981,1041.217874,279.0584506,772.6082525,268.44865550000003,909.3034602,292.9318726,1230.322269,291.2438993,1392.68804,252.9968687,1381.070669,315.2185135,1263.9484810000001,251.71654069999997,1341.4044039999999,599.1973073,867.5441946000001,276.34572599999996,67.80693054,10.0,250.0,940.0,1200.0,298.0,0.486773435,16777216.0,135606.3929,864428.0,16192.7996,31348.67606,763.8785845,204.0792075,767.6864775,202.8231509,93.37086896,3532.1320119999996,4300.0,806.4128850999999,201.8195014,135.25410540000001,4037.784403,4300.0,116.2766155,3953.7300219999997,4300.0,54.52577936,50.50941902,53.58754032,1349.997093,7.245439941,312,991,31023,100,1268.760417,1235.742139,44.19260417,14264.71265,14645.446000000002,0.475694444,0.488888889,14264.71265,14645.446000000002,73.13439583,14264.71265,0.475694444,0.488888889,11.85153888,4.94,2.5203,70.1,1.74,0.10099999999999999,10.02,2.96,13.56,1.02,0.036000000000000004,,,,
